,address,lat,lon,name,subCategory
1211,Route De La Ceinture Du Lac Daumesnil,48.827782,2.4180919999999997,Vélib' [12-120],Bike Rental / Bike Share
1212,Avenue de la porte D'Italie,48.818704,2.359746,"Arrêt Porte D'Italie-Hélène Boucher [47,185,N15,N22]",Bus Station
1213,22 Rue Goerge Sand,48.849594294906,2.2684864397816003,"Arrêt George Sand - La Fontaine [22,52]",Bus Line
1214,190 boulevard de Charonne,48.858151,2.392775,CSS - Le 190,Doctor's Office
1215,,48.847194,2.313514,Unité Lycées région Ile-de-France,Monument / Landmark
1216,,48.831043,2.3121810000000003,Ophtalmologiste Dr Kretz,Doctor's Office
1217,,48.846136,2.381761,EFS Crozatier,Medical Center
1218,,48.836514320674,2.2919020256346,La Taverne Du Bison Cendré,Emergency Room
1219,,48.84553,2.4135240000000002,"Mairie de Paris, Carte Stationnement",City Hall
1220,"Cabinet de Fleur PELLERIN, Aziz RIDOUAN, 139 rue de BERCY",48.840699737335996,2.3778287413698,Ministère délégué aux PME à l'innovation et à l'économie numérique,Government Building
1221,,48.864140579408996,2.2731759132422997,Arret Henri Martin - Bus 63,Bus Station
1222,8 boulevard Barbès,48.883799982938996,2.3504554609192003,"Arrêt Barbès-Rochechouart [31, 56]",Bus Station
1223,31 rue du Sergent Bauchat,48.846093100115006,2.3940128385327997,Dr Sobotka,Dentist's Office
1224,,48.830261731679,2.3190903827892004,Arrêt Alésia-Didot [62],Bus Line
1225,167 Rue De Rome,48.887484613089,2.3141771214356,Vélib' [17-17],Bike Rental / Bike Share
1226,48 Rue Du Fbg Saint Martin,48.870558,2.356782,Camionette blanche de la DCRI,Government Building
1227,85 rue de la Victoire,48.874962,2.3315,Cmie Victoire,Medical Center
1228,,48.843867318962005,2.2817067234806,Salle De Detente,Hospital
1229,,48.835246999999995,2.420114,Bus 46 - Arrêt Demi-Lune Parc Zoologique,Bus Line
1230,2 Place D'Italie,48.832052000000004,2.3547599999999997,Vélib' [13-08] V+,Bike Rental / Bike Share
1231,3 Rue Taine,48.838628902847994,2.3986438804357,Boucherit Bachir,Medical Center
1232,15-23 Boul. d'Auteuil,48.845748751225,2.2500148255903,Arrêt Stade Roland Garros [123],Bus Line
1233,,48.846488725866,2.2564816450116,[PC1] Dufrenoy,Bus Line
1234,,48.837261438846,2.3632935893717004,Cour des Consultations,Hospital
1235,"18, Bd de Grenelle",48.853232,2.289904,Cabinet de radiologie - Site Grenelle IRMO - Site IRM,Medical Center
1236,77 Boulevard Saint Jacques,48.829457233289006,2.3469939227711003,Auditorium Ubifrance,Convention Center
1237,,48.865266511226,2.3987724491102003,Antenne De Police Du 20e,Police Station
1238,Rue de la Clef,48.83960601824899,2.3534164153073,Rue de la Clef,Road
1239,Rue du Faubourg Saint-Honoré,48.875181953971996,2.3054423542141,"Arrêt Hoche Saint-Honoré [31,43,93]",Bus Station
1240,,48.866052149248,2.2743298494279998,Malaysian Embassy,City Hall
1241,,48.848431511217,2.2675501235551,Kiné,Medical Center
1242,,48.857767700000004,2.2628629,Maison de malaisie,Embassy / Consulate
1243,Espace Central - 4 rue Lobau,48.856388639696,2.3536531243584,DICOM,City Hall
1244,,48.899364450101004,2.331686600706,Urgences Hôpital Bichat,Hospital
1245,1 place Édouard Renard,48.835522046548995,2.4073791503906,Vélib' [12-32],Bike Rental / Bike Share
1246,Rue Darcy,48.871062048935,2.4048350812881,Rue Darcy,Road
1247,"15, Rue Beranger",48.865990970252,2.3634068243536,Dr Mintz,Doctor's Office
1248,,48.859706315707996,2.3186333434549997,Ministere des droits de la femme,Government Building
1249,8 rue de Lanneau,48.84841240220899,2.3466032476666,Centre René-Capitant,Medical Center
1250,,48.821369474743996,2.3640893313006,Hopital H.E,Hospital
1251,32 rue Javelot,48.825076311347,2.3660945892333998,Espace Jeunes Olympiades,Government Building
1252,48 Avenue de Charenton,48.849871,2.37396,S.E.S.T // Visite médicale,Doctor's Office
1253,72 Rue D'Auteuil,48.846584320068,2.2627804279327,Dermatologue Dr P.,Doctor's Office
1254,Rue des Belles Feuilles,48.867373317654,2.2812282459935003,Rue des Belles Feuilles,Road
1255,Rue De L Aqueduc,48.885920134906996,2.3609784572984998,Elan Retrouvé,Hospital
1256,2 Bis Rue de Bénouville,48.869149985076,2.2774635300707997,Embassy Of Malaysia (Ambassade de Malaise),Embassy / Consulate
1257,3 rue Lamblardie,48.83981,2.396191,Cabinet Médical Lamblardie,Doctor's Office
1258,,48.87677440081801,2.2934062022191,alain elbaz,Doctor's Office
1259,140 Avenue Parmentier,48.869655012174995,2.3713731765747004,Vélib' [11-35],Bike Rental / Bike Share
1260,,48.828292022487,2.3025237553931,Avenue de la Porte Brancion,Road
1261,Porte de Versailles,48.832701456525,2.284414754428,Mode City Interfiliere Paris,Convention Center
1262,6 Boulevard de Reims,48.891312028156996,2.2997141733232,Centre des impôts du 17ème arrondissement,Government Building
1263,,48.881291,2.284524,Consulat de Russie,Government Building
1264,25 rue de claude decaen,48.835828307123,2.4009660863792996,Cabinet Dr Bétous,Doctor's Office
1265,,48.866292826113,2.3690787502118,Dermatologue Dega,Doctor's Office
1266,"55, rue de Chateaudun",48.876180484767,2.3332326651655,Maison du don Trinité,Laboratory
1267,Rue Godefroy Cavaignac,48.855397757466,2.3808436038878,Arrêt Godefroy Cavaignac [46],Bus Station
1268,,48.880662901505005,2.2999378799843,Osteo Paillardy,Medical Center
1269,103 Rue Des Pyrennees,48.856130638136996,2.4054110565172997,Vélib' [20-11],Bike Rental / Bike Share
1270,7 Rue Bernard De Clairvaux,48.862323689962,2.3527704809247,Dentiste Dr Bismuth,Dentist's Office
1271,,48.846249046405,2.4148693399403998,Docteur Hervé Renet,Doctor's Office
1272,,48.874265063898,2.3770708178009,Rue Rebeval,Road
1273,11 Places De La Nation,48.849488,2.396168,Dr Benchimol,Doctor's Office
1274,Rue de Tocqueville,48.885940268353,2.3096394538879,Rue de Tocqueville,Road
1275,7 Bd de Rochechouart,48.883641058220995,2.3487971473338,L'Hacienda,Capitol Building
1276,Avenue Daumesnil,48.833692964201,2.4130117893219,Vélib' [12-41],Bike Rental / Bike Share
1277,Route De L'Artillerie,48.839056,2.4376759999999997,Vélib' [12-124],Bike Rental / Bike Share
1278,Rue du 8 mai 1945,48.876253014362,2.3574578762054,"Arrêt Gare de l'Est Noctilien [N140,N141,N142,N143,N144,N145]",Bus Line
1279,Gare de Paris-Bercy,48.838199945536005,2.3827469223861,Arrêt iDBUS Paris,Bus Station
1280,Rue Friant,48.826521958484,2.3242014868007,Rue Friant,Road
1281,22 avenue de laumiere,48.883871076374,2.3802992908445,Dentiste Joseph Nammour,Dentist's Office
1282,Rue d'Aix,48.870353665361,2.3695707321167,Rue d'Aix,Road
1283,10 bd des Batignolles,48.88343400796,2.3268922190843,Vélib' [08-12],Bike Rental / Bike Share
1284,,48.884556185063,2.3290571803119997,Rue Forest,Road
1285,,48.85332406227101,2.2620011085573997,[PC1] Raffet,Bus Line
1286,,48.82139862562801,2.341179831676,Rue Liard,Road
1287,34 Rue George Sand,48.850640000000006,2.267718,Dr Chikhani,Dentist's Office
1288,38 rue bichat,48.871725820908004,2.3682105812183,Etablissement français du sang,Medical Center
1289,,48.838137317396004,2.4003047478634,Dr Nitescoux,Dentist's Office
1290,,48.837276709205,2.2773790624671,Place balard 42 88,Bus Line
1291,139 rue de BERCY,48.839561327723,2.3762226104736,Cabinet de Fleur Pellerin,Government Building
1292,74 rue Archereau,48.89294052124001,2.3762938976287997,Assurance Maladie -  Centre Flandre,Medical Center
1293,,48.831592362765,2.3643168132874,Internet,General Travel
1294,6 Rue Euler,48.870919146912,2.2990524101015,Tourisme Flandre & Bruxelles,Government Building
1295,,48.83406651234,2.3076426675060002,Rue de Vouillé,Road
1296,"75, rue de la Faisanderie",48.867469,2.275233,SAIP du 16ème arrondissement,Police Station
1297,,48.866299141549995,2.3995220915981,Cabinet Dentaire,Dentist's Office
1298,,48.842203190545995,2.2803358212578,Rue des Bergers,Road
1299,Rue Bretonneau,48.867210683649,2.4025127175636003,Rue Bretonneau,Road
1300,,48.831238,2.289684,Cosmeeting Paris,Convention Center
1301,,48.826921397185004,2.3197476155347,Sainte Monique,Medical Center
1302,Rue Emeriau,48.850102881955,2.2867226600647004,Rue Emeriau,Road
1303,,48.821057986209,2.3427140441237997,Doc. Ecale Ostéo,Doctor's Office
1304,99 Rue De Charonne,48.854428450696,2.3841619297584002,Cabinet Médical Dr Lachkar,Doctor's Office
1305,,48.891482,2.337206,Docteur Astar,Doctor's Office
1306,Rue de Tolbiac,48.825947469140004,2.3531157550674,Rue de Tolbiac,Road
1307,Boulevard de Clichy,48.883372235211,2.3339295387268,Boulevard de Clichy,Road
1308,,48.824564,2.3726529999999997,Proteor,Medical Center
1309,Avenue Hoche,48.876189508328,2.3009490966797004,Avenue Hoche,Road
1310,21 rue Leblanc,48.839252243506,2.2704684685345,Etablissement Français du Sang - HEGP,Hospital
1311,70 Boulevard Davout,48.852986,2.410748,Station Porte de Montreuil [T3b],Light Rail
1312,125 Boulevard Davout,48.85876,2.409696,Station Marie de Miribel [T3b],Light Rail
1313,166 Boulevard Davout,48.863518,2.4088380000000003,Station Porte de Bagnolet [T3b],Light Rail
1314,59 Boulevard Mortier,48.867490999999994,2.408988,Station Séverine [T3b],Light Rail
1315,108 Boulevard Mortier,48.872121,2.408623,Station Adrienne Bolland [T3b],Light Rail
1316,167 Boulevard Mortier,48.876651,2.4070139999999998,Station Porte des Lilas [T3b],Light Rail
1317,7 Boulevard d'Algérie,48.879438,2.4012849999999997,Station Hôpital Robert Debré [T3b],Light Rail
1318,6 Boulevard d'Indochine,48.884109,2.396993,Station Butte du Chapeau Rouge [T3b],Light Rail
1319,43 Boulevard d'Indochine,48.889005,2.395706,Station Porte de Pantin — Parc de la Villette [T3b],Light Rail
1320,83 Boulevard Macdonald,48.897455,2.386543,Station Porte de la Villette — Cité des Sciences et de l'Industrie [T3b],Light Rail
1321,181 Boulevard Macdonald,48.898753,2.380535,Station Canal Saint-Denis [T3b],Light Rail
1322,203 Boulevard Macdonald,48.897589,2.373368,Station Rosa Parks [T3b],Light Rail
1323,22 Boulevard Ney,48.898619000000004,2.369055,Station Porte d'Aubervillers [T3b],Light Rail
1324,70 Boulevard Ney,48.89845,2.3581119999999998,Station Porte de la Chapelle [T3b],Light Rail
1325,42 Allee Vivaldi,48.841912717283,2.3895907402039,Vélib' [12-28],Bike Rental / Bike Share
1326,Rue Balard,48.840784078536,2.2777939421169,Rue Balard,Road
1327,,48.833836,2.39794,Trésor Public,Government Building
1328,,48.830753642862994,2.2907137517871003,International French Travel Market,Convention Center
1329,"166, Rue Raymond Losserand",48.830010495762,2.3097794271817,Dr. Philippe GIBEAULT (Rhumatologue),Doctor's Office
1330,Allée du Canal,48.89559348974,2.3925686578919,Parking La Villette,Parking
1331,,48.836045587121,2.445217258819,Tec Stand Nicoteam,Convention Center
1332,,48.89270913024,2.3331037018133,Centre Des Impôts Grandes Carrières,Government Building
1333,Rue Villiers de L'Isle d'Adam,48.86646295470101,2.3957389340152995,Rue Villiers de l'Isle d'Adam,Road
1334,Boulevard Jourdan,48.821417317157,2.3333072662354,Boulevard Jourdan,Road
1335,83 Rue De L'Ourcq,48.892723,2.377847,Biopath,Laboratory
1336,3 rue Georges Thill,48.886209,2.389059,Cabinet De Kinésithérapie,Medical Center
1337,,48.836798815006,2.3554019501998,Cabinet D'osteopathie,Medical Center
1338,2 Rue Elisa Lemonnier,48.839828999999995,2.390243,Croix Rouge DL12 Local Secourisme,Emergency Room
1339,Rue de Condé,48.851106838397996,2.3382033591202003,Rue de Condé,Road
1340,17 rue Saint-Ambroise,48.86217639828,2.3772547021157004,Vélib' [11-27],Bike Rental / Bike Share
1341,4 Place Du Cardinal Lavigerie,48.832944964995,2.4027812496182,Vélib' [12-113],Bike Rental / Bike Share
1342,81 Rue Bobillot,48.825509155254004,2.3500012988025,Vélib' [13-24],Bike Rental / Bike Share
1343,76 Avenue D'Ivry,48.824832554132996,2.3630091615853996,Vélib' [13-37],Bike Rental / Bike Share
1344,Avenue David Weil,48.820719645924996,2.3344257177526,Vélib' [14-124],Bike Rental / Bike Share
1345,76 rue Cambronne,48.84360174729,2.3022159844791,Vélib' [15-12],Bike Rental / Bike Share
1346,91 Rue Du Ranelagh,48.855414735815,2.2703270290379,Vélib' [16-26],Bike Rental / Bike Share
1347,68 Boulevard Flandrin,48.868628324694,2.2742062277557,Vélib' [16-12],Bike Rental / Bike Share
1348,Avenue Henri Martin,48.86392016315,2.2772233527929,Vélib' [16-13],Bike Rental / Bike Share
1349,98 Av. Henri Martin,48.863017218134004,2.2687915769169,Vélib' [16-19],Bike Rental / Bike Share
1350,1 Rue Francois Ponsard,48.858070907858,2.2742702090554,Vélib' [16-21],Bike Rental / Bike Share
1351,79 Av Mozar,48.852690491745,2.2684919684964,Vélib' [16-27],Bike Rental / Bike Share
1352,76 Rue D'Auteuil,48.847443103455,2.260579305877,Vélib' [16-34],Bike Rental / Bike Share
1353,Allee Des Fortifications,48.848612569593,2.2578889449126,Vélib' [16-35],Bike Rental / Bike Share
1354,73 Bis Boulevard Exelmans,48.843432959417,2.2605391479512997,Vélib' [16-40],Bike Rental / Bike Share
1355,2 rue Benjamin Godard,48.865869991116,2.2757080608054,Vélib' [16-107],Bike Rental / Bike Share
1356,"4, 6 Rue Octave Feuillet",48.860895489663,2.2730176347502997,Vélib' [16-110],Bike Rental / Bike Share
1357,52 Rue Raffet,48.85252514993,2.2625679069901,Vélib' [16-115],Bike Rental / Bike Share
1358,Route Porte Des Sablons / Porte Maillot,48.878665034031,2.2703242654085,Vélib' [16-121],Bike Rental / Bike Share
1359,Avenue De Saint Cloud,48.858715022827994,2.2587179663666,Vélib' [16-129],Bike Rental / Bike Share
1360,Avenue Louis Barthou / Place De La Colombie,48.863699508297,2.2674965889722003,Vélib' [16-130],Bike Rental / Bike Share
1361,Rond Point Du Marechal Delatre De Tassigny,48.871639396301,2.2748020247891,Vélib' [16-135],Bike Rental / Bike Share
1362,48 Rue Boinod,48.894391848394,2.3526303393746,Vélib' [18-37],Bike Rental / Bike Share
1363,53 Rue Miguel Hidalgo -,48.882508003007004,2.3931885384132,Vélib' [19-26] V+,Bike Rental / Bike Share
1364,1 Rue Vidal de la Blache,48.867078744570996,2.4088514359579,Vélib' [20-27] V+,Bike Rental / Bike Share
1365,35-37 Boulevard Du Commandant Charcot,48.875687831404,2.2571621181902004,Vélib' [22-07],Bike Rental / Bike Share
1366,120 Avenue General De Gaulle,48.836199183751,2.4189703964917,Vélib' [41-605],Bike Rental / Bike Share
1367,"27, rue Oudinot",48.849333965686,2.3155369365832,CNAPS,Government Building
1368,,48.848022672501,2.2573337783458998,Terminus 32,Bus Line
1369,12 rue Raphaël,48.858401687434,2.2713216907757,U.S. Embassy Annex,Government Building
1370,,48.872039,2.284807,Foch [82],Bus Line
1371,Rue du Rendez-vous,48.845215377631995,2.4040158094933997,Rue du Rendez-vous,Road
1372,"51, Rue Faubourg Saint Antoine",48.852374,2.3730729999999998,Cabinet Du Dr. Colboc,Doctor's Office
1373,40 Rue Jean de La Fontaine,48.851006542206,2.2716379165649,Établissements Sainte-Thérèse - Apprentis d'Auteuil,Student Center
1374,,48.890995606432,2.3907198402697003,Architect@work,Convention Center
1375,80 Rue De Lille,48.861043905250995,2.3219463533612,"Ministere de la Reforme de l'Etat, de la Decentralisation et de la Fonction Publique",Government Building
1376,47 Boulevard de l'Hôpital / Boulevard Vincent Auriol,48.835719781182,2.3654723167419,Pavillon Laveran,Hospital
1377,,48.854279308918,2.2783977781387996,Rue Raynouard,Road
1378,134 Rue De Picpus,48.836779476397,2.4024963834598,"Cabinet Du Dr Marty, Medecine Du Sport",Doctor's Office
1379,78 Rue De Varenne,48.855647386983,2.3186135349083,Ministère de l'Agriculture de l'Agroalimentaire et de la Forêt,Capitol Building
1380,26 Rue Camille Desmoulins,48.859316,2.382852,Chez Geo Et Lau,Doctor's Office
1381,Quai François-Mauriac,48.834138861006004,2.3778581029486,BnF Tolbiac - Salle D,Library
1382,Rue Saint Victor 24,48.848638076148006,2.3506347881261,IBM THINK Marketing: The CMO+CIO Leadership Exchange,Event Space
1383,173 Rue de Courcelles,48.885653844755,2.29676142367,"Arrêt Péreire - Le Châtelier [84,92,93,341,N52,N16]",Bus Line
1384,28 Avenue d'Eylau,48.865226918106,2.2845843094437,Cabinet Médical & Dentaire,Doctor's Office
1385,,48.867463862349005,2.396476365352,[26] Villiers de l'Isle Adam,Bus Station
1386,Parc des Expositions,48.830242963976005,2.2887355115094,Pavillon 4,Event Space
1387,,48.845600272883,2.3711604134469,ANR,Government Building
1388,Rouyer 19-21,48.868249,2.392082,Coworking Europe Conference,Convention Center
1389,,48.840206485721,2.3770610945801,Ministère Du Redressement Productif,Government Building
1390,,48.837831121278,2.4017945873456,Dr. Benjamin Darmon,Dentist's Office
1391,43-45 Rue De La Tombe-issoire,48.830937138514,2.3340985747677996,Editions Du Dauphin,Library
1392,,48.861402044822995,2.2705095500148,oecd conference room cc15,Meeting Room
1393,15 Rue Eugene Jumin,48.88744354248,2.3921859264374,cabinet Dr Pfister,Doctor's Office
1394,,48.864639703703006,2.2942955978134,George Washington,Monument / Landmark
1395,"21 Bis, Rue Victor Massé",48.880392656588,2.337681747796,Centre medical,Medical Center
1396,,48.832103061939,2.3863135110582,Rue Baron Leroy,Road
1397,Rue de Patay,48.824596575417004,2.3764472302931003,"Arrêt Regnault [27,132]",Bus Station
1398,,48.835719973828,2.4068825361139,Bus 46,Bus Line
1399,,48.871088307338,2.4046506471996,Passage Gambetta,Road
1400,,48.86783,2.3691139999999997,555Lab,Monument / Landmark
1401,Rue Bichat,48.871661589887,2.3684227547336,Rue Bichat,Road
1402,,48.842007,2.266762,Rue Lancret,Road
1403,26 Rue Barrault,48.829560643107,2.3518176445446,Docteur Garbarini-Vincent,Doctor's Office
1404,Rue Agar,48.851495055996,2.2737004165041,Rue Agar,Road
1405,,48.873623443039996,2.2749149189912004,financium,Meeting Room
1406,Rue Jean de La Fontaine,48.851098319288,2.2722923755646,Rue Jean de La Fontaine,Road
1407,17 rue de l'Aubrac,48.834788264533,2.3868775158214,Salons de l'Aveyron,Convention Center
1408,118 Cours de Vincennes,48.846954063348996,2.4105763435364,Vélib' [12-020],Bike Rental / Bike Share
1409,,48.819220886123,2.3485677810894,Fourrière charlety,Parking
1410,,48.887067544162996,2.3776267622924,Dr Claude Fellous,Doctor's Office
1411,,48.868275529797,2.2779893784997998,Rue Charles Lamoureux,Road
1412,,48.820052501957996,2.3527996793091,Bus 57 - Arrêt Poterne des peupliers,Bus Line
1413,10 Villa D'Este,48.821490014863,2.3672124555775,Cabinet Médical Elkrieff & Levy,Doctor's Office
1414,Place des Cinq martyrs du Lycée Buffon,48.837566962817,2.3163668735185,"Arrêt Montparnasse 2 - Gare TGV [88,91,N63]",Bus Station
1415,,48.829115,2.356278,Cabinet Sitbon,Dentist's Office
1416,Porte De La Chapelle,48.898683,2.357957,Bus 166,Bus Line
1417,,48.864383761898004,2.2922679023772,Embajada de Mexico,Government Building
1418,20 Boulevard Brune,48.856687998977,2.2757112662456,IPP Brune (Institut Puériculture),Hospital
1419,,48.859858,2.269818,Embassy of Sudan,Government Building
1420,95 rue Michel-Ange,48.840203910607,2.2581624984741,Centre de Radiologie Henri Dunant,Laboratory
1421,Rue François Millet,48.850780628672,2.2727429866791002,Rue François Millet,Road
1422,,48.864004195754006,2.4072545244978,rue de la py,Road
1423,,48.836031,2.404904,Docteur Serruya,Dentist's Office
1424,,48.847766876221,2.2677886486053,Dr Terdjman (allergologue),Doctor's Office
1425,2 Rue De La Pierre Levée,48.866286229609,2.3698802290092003,Cabinet Médical,Doctor's Office
1426,,48.867175,2.403861,Docteur Kounda,Doctor's Office
1427,,48.871068439209004,2.4050057480365,Rue Du Groupe Manouchian,Road
1428,161 boulevard Voltaire,48.854659435522,2.3846165684348,Laboratoire Ana 11,Laboratory
1429,,48.871081798165996,2.4047490274347,Rue Ernest Lefevre,Road
1430,,48.871075063056004,2.4047279049204,Rue Raymond Poincarré,Road
1431,,48.827068,2.355404,Centre De Santé Du Moulinet,Doctor's Office
1432,Port de Tolbiac,48.831251837309,2.38086744992,Port de Tolbiac,Pier
1433,64 Allée de Bercy,48.84251996512,2.3760509490967,Sgmap,Government Building
1434,53 rue Raymond Losserand,48.83461899,2.31985313,Espace La Prudentielle,Meeting Room
1435,Rue Ribera,48.850872406168,2.2700393199921,Rue Ribera,Road
1436,,48.836442,2.444586,Duns & Koel4kids,Convention Center
1437,,48.891503995335,2.3481388114509,Rue Eugene Sue,Road
1438,52 Rue Léon Frot,48.856259,2.3863,Centre Voltaire,Medical Center
1439,,48.876349703616,2.3072532329443,Ambassade Myanmar,Embassy / Consulate
1440,CHSA 1 rue Cabanis,48.827006651773004,2.3384351839588,Raymond Garcin,Medical Center
1441,,48.844481,2.249739,Infirmerie De Dupanloup,Emergency Room
1442,107 rue du théâtre,48.846123092627,2.294388250915,duboquet,Medical Center
1443,RUE Cortambert,48.858943610901,2.2750152285184,L'ambassade d'Indonesie,Government Building
1444,Clinique Jeanne d'Arc,48.826056587945004,2.3674770074877998,Laboratoire La Scala,Laboratory
1445,,48.861551265838,2.3631413610002996,Rue Debelleyme,Road
1446,,48.82498600607099,2.3248504197795,Cabinet de Dermathologie,Medical Center
1447,Rue Degas,48.848878065524,2.2751288025685,Arrêt Degas [72],Bus Station
1448,62 Avenue De Flandres,48.888506522522,2.3735239322149,cabinet medical,Doctor's Office
1449,,48.86327734243,2.3778895008965,Rue De Bretagne,Road
1450,"15, Rue Des Sablons",48.865841951734,2.283731508319,Rue des Sablons,Road
1451,,48.829403000000006,2.291106,Pavillon 6,Convention Center
1452,"15, Rue Lacépède",48.843632945557005,2.3529623285909,Centre De Chirurgie Digestive Et De L'obésité,Medical Center
1453,"9, Rue De Quatrefages",48.843526316655996,2.3542038505214,Institut Parisien Du Dos,Medical Center
1454,83 Rue Léon Frot,48.858001708984006,2.3840780258179,Vétérinaire,Veterinarian
1455,9bis Rue De Maubeuge,48.877078999999995,2.342253,Radiologie,Doctor's Office
1456,,48.85884,2.2288900000000003,Avenue de Laqueduc,Road
1457,,48.884157683226995,2.315333566256,Garage Securitas,Parking
1458,138 Rue De Saint Ouen,48.896304,2.3286130000000003,Docteur Bittan,Doctor's Office
1459,54 rue du château,48.84496241987001,2.2515084095549,Arrêt 52 - La Tourelle,Bus Line
1460,Hôpital de la Salpêtrière,48.835062,2.363645,Maternité de la Salpêtrière,Hospital
1461,,48.819091703712,2.4547117860787995,Parking de L'échangeur,Rental Car Location
1462,,48.858896874686,2.2806297614057995,Rue Eugène Manuel,Road
1463,232 Rue des Pyrénées,48.867013,2.396439,Clinique Vétérinaire,Veterinarian
1464,Rue de Lancry,48.871692657471,2.3615300655365,Docteur Marty & Stoclin,Doctor's Office
1465,116 Avenue Du Président Kennedy,48.852950914716,2.2766994222015,Bibliothèque de Radio France,Library
1466,Boulevard Lannes,48.867087628099,2.2720540839509,Boulevard Lannes,Road
1467,,48.823944091796996,2.3517210483551003,dr.  Élie attali,Dentist's Office
1468,,48.826922631776,2.3411338739158998,Hopital Sainte Anne,Hospital
1469,8 rue noël balay,48.847911834716996,2.4121539592742995,Docteur Kong,Doctor's Office
1470,,48.866227569317,2.3995234270553,Rue Des Gātines,Road
1471,,48.830663,2.34318,Pole Emploi Daviel,Government Building
1472,,48.861343427231,2.2736590585845,Boulevard Jules Sandeau,Road
1473,,48.823576,2.327529,Centre Bus De Montrouge,Parking
1474,Avenue du Docteur Arnold Netter,48.844522236291,2.405729770763,Arrêt Avenue de Saint-Mandé [64],Bus Line
1475,15 Boulevard Jourdan,48.819959193035004,2.3405803579463,Bibliothèque de Fondation Etats-Unis,Library
1476,84 Quai De Loire,48.887143066575,2.378095767651,Pôle Emploi Spectacle,Government Building
1477,2 Place Baudoyer,48.856379688397,2.3556336311643,Mairie du 4ème Arrondissement,City Hall
1478,,48.85043111538901,2.2373399454292002,241 Arrêt Ambroise Paré,Bus Station
1479,12 Rue Télégraphe,48.872215553648005,2.4000883272169,Bibliotheque Oscar Wilde,Library
1480,126 Rue de l'Université,48.860600827155,2.3186972801228,Salle des quatre colonnes - Assemblée nationale,Government Building
1481,21 Rue Lecourbe,48.840030613733994,2.2959999131326003,Assad XVème,Doctor's Office
1482,123 avenue Simon Bolivar,48.880945317333,2.3735627470883998,Arrêt Marché Secrétan [26],Bus Line
1483,15 Rue Rémusat,48.847738,2.272133,Cabinet Doc. Rougereau (Chir. Ortho. Trauma.),Doctor's Office
1484,,48.83980178833,2.4034736156464,Louis Braille [64],Bus Line
1485,43 Rue Mouraud,48.856473,2.408667,Ceragem,Hospital
1486,,48.840332688071,2.3770830125165,Hotel Des Ministres De Bercy,Government Building
1487,,48.830967,2.36709,Acupuncteur Me Zhu,Doctor's Office
1488,,48.831891362902,2.3435224732376,Mon Garage,Parking
1489,,48.88531,2.329336,Parking Redele,Parking
1490,83 Rue Blomet,48.839618,2.3011470000000003,Docteur Gaudillat,Doctor's Office
1491,100 boulevard Kellermann,48.819223339725,2.3464436853256,Cabinet dentaire Pourreau / Rubinstein,Dentist's Office
1492,Parc des Expositions de la Porte de Versailles,48.83005314605,2.2882667699392,Pavillon 3,Event Space
1493,,48.857559205377996,2.288607889242,Monument de la France Renaissante,Monument / Landmark
1494,,48.841041564940994,2.4074800014496,espace médical Porte dorée,Dentist's Office
1495,Rue de Valence,48.837707740533,2.3492178910157,Bibliothèque Russe Ivan Tourguéniev,Library
1496,Rue Charles Tellier,48.838419839503004,2.2617879476301,Cabinet Medical Dr Combastet,Doctor's Office
1497,3 RUE JEAN BAPTISTE MARTY,48.849479675293,2.4151885509491,SCP MARTIN FITOUSSI,Government Building
1498,Franprix,48.878075053267004,2.3717719929462002,Parking A Class,Parking
1499,,48.862874,2.27297,Cabinet De M. Arouete,Medical Center
1500,,48.882362365723,2.3517017364502,Maternité Hôpital Lariboisière,Hospital
1501,Boulevard d'Auteuil,48.845619103149005,2.2554252092217,"Arrêt Porte Molitor [52, 123]",Bus Line
1502,,48.830942537287996,2.3240777052337003,pharmacie des plantes,Medical Center
1503,,48.834878137909,2.3720105782938,Bnf - Salle K,Library
1504,,48.848000697479,2.2740010355027995,Arrêt Pont Mirabeau [72],Bus Line
1505,1 Avenue du Général Sarrail,48.84739180334601,2.2571539878845,Autolib' Station (Parking Porte d'Auteuil SPIE Autocité),Rental Car Location
1506,,48.861653000000004,2.271902,Ambassade de la République du Congo,Monument / Landmark
1507,,48.877604999999996,2.393916,Avoir la ... fraise dès le matin !,Dentist's Office
1508,4 rue Boucry,48.8936326,2.3627416,Centre des Finances Boucry,Government Building
1509,,48.844385242300994,2.2873442802865,Kimiko's Garage,Parking
1510,,48.848166770183,2.2589047888532,Arrêt de bus - Porte d'Auteuil [32],Bus Line
1511,4 Rue De BENOUVILLE,48.869028968549,2.2772331680902003,Ambassade de Malaisie,Government Building
1512,,48.826690673828004,2.3445219993591,les plus beaux dessins du monde,Meeting Room
1513,Passage Du Surmelin,48.871082597586,2.4047980095422004,Passage Du Surmelin,Road
1514,,48.880486,2.28298,Megabus Paris - Amsterdam,Bus Line
1515,150 Avenue D'Italie,48.822568,2.3584680000000002,Cabinet Dentaire Des dr Chekir-Kastalli et Tellissi,Dentist's Office
1516,,48.83017,2.3559490000000003,Europcar,Rental Car Location
1517,,48.885867950093,2.2977877955852004,Dr Bourdeau,Doctor's Office
1518,Rue Archereau,48.89180611003199,2.374371505458,Rue Archereau,Road
1519,,48.893228024604994,2.3759811196998997,Bibliothèque Benjamin Rabier,Library
